index,group,obst_id,surface,face,external_flux_kw_m2,x,y,z
209,RADM,A01.stl,E-玻璃纤维,-x,1312,0.195,0.0,0.35
210,RADM,A01.stl,E-玻璃纤维,-x,1312,0.295,-0.15000000000000002,-0.35
211,RADM,A01.stl,E-玻璃纤维,-x,1312,0.295,0.15000000000000002,-0.35
212,RADM,A01.stl,E-玻璃纤维,-x,1312,0.295,-0.25,-0.25
213,RADM,A01.stl,E-玻璃纤维,-x,1312,0.295,0.25,-0.25
214,RADM,A01.stl,E-玻璃纤维,-x,1312,0.295,-0.35,-0.15000000000000002
215,RADM,A01.stl,E-玻璃纤维,-x,997,0.295,-0.35,-0.05
216,RADM,A01.stl,E-玻璃纤维,-x,1312,0.295,-0.35,0.05000000000000002
217,RADM,A01.stl,E-玻璃纤维,-x,997,0.295,-0.35,0.15000000000000002
218,RADM,A01.stl,E-玻璃纤维,-x,1312,0.295,0.35,0.0
219,RADM,A01.stl,E-玻璃纤维,-x,1312,0.295,-0.25,0.25
220,RADM,A01.stl,E-玻璃纤维,-x,1312,0.295,0.25,0.25
221,RADM,A01.stl,E-玻璃纤维,-x,1312,0.295,-0.15000000000000002,0.35
222,RADM,A01.stl,E-玻璃纤维,-x,1312,0.295,0.15000000000000002,0.35
223,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,0.0,-0.45
224,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,-0.25,-0.35
225,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,0.25,-0.35
226,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,-0.35,-0.25
227,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,0.35,-0.25
228,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,-0.45,0.0
229,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,0.45,0.0
230,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,-0.35,0.25
231,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,0.35,0.25
232,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,-0.25,0.35
233,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,0.25,0.35
234,RADM,A01.stl,E-玻璃纤维,-x,1312,0.395,0.0,0.45
235,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,-0.25,-0.45
236,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,0.25,-0.45
237,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,-0.35,-0.35
238,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,0.35,-0.35
239,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,-0.45,-0.2
240,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,0.45,-0.2
241,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,-0.45,0.2
242,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,0.45,0.2
243,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,-0.35,0.35
244,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,0.35,0.35
245,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,-0.25,0.45
246,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,0.25,0.45
247,RADM,A01.stl,E-玻璃纤维,-x,1312,0.495,0.0,0.55
248,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,0.0,-0.55
249,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,-0.35,-0.45
250,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,0.35,-0.45
251,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,-0.45,-0.35
252,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,0.45,-0.35
253,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,-0.55,0.0
254,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,0.55,0.0
255,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,-0.45,0.35
256,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,0.45,0.35
257,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,-0.35,0.45
258,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,0.35,0.45
